TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate,FraudLabel
SUP-00022626,AC00195,249.43,2025-09-15T02:42:44,CASH_WITHDRAWAL,Chattogram,MOBILE,41,Doctor,1,124537.49,2025-09-08T05:18:13,0
SUP-00022627,AC00575,1627.08,2025-09-15T02:59:17,TRANSFER,Rajshahi,POS,38,Business Owner,1,38737.88,2025-09-13T00:25:50,0
SUP-00022628,AC00225,225.01,2025-09-15T03:10:05,DEBIT,Sylhet,BRANCH,23,Student,1,71241.92,2025-08-12T13:32:39,0
SUP-00022629,AC00249,1131.33,2025-09-15T03:29:21,CREDIT,Dhaka,ONLINE,28,Student,1,126297.07,2025-09-01T05:29:10,0
SUP-00022630,AC00200,190.49,2025-09-15T04:04:53,TRANSFER,Barishal,MOBILE,26,Government Employee,1,62721.01,2025-08-31T00:39:00,0
SUP-00022631,AC00107,582.49,2025-09-15T05:13:20,CREDIT,Dhaka,MOBILE,54,Business Owner,2,4215.08,2025-09-11T15:42:22,0
SUP-00022632,AC00111,290.46,2025-09-15T05:30:34,DEBIT,Chattogram,ONLINE,51,Doctor,1,101877.74,2025-09-06T10:42:18,0
SUP-00022633,AC00223,411.61,2025-09-15T05:37:15,CREDIT,Dhaka,BRANCH,59,Business Owner,1,8367.19,2025-09-04T23:08:05,0
SUP-00022634,AC00385,338.41,2025-09-15T06:16:09,DEBIT,Khulna,ATM,29,Doctor,2,41247.43,2025-08-18T06:51:31,1
SUP-00022635,AC00049,1129.88,2025-09-15T06:31:34,TRANSFER,Sylhet,BRANCH,53,Government Employee,2,118503.64,2025-08-04T05:21:16,0
SUP-00022636,AC00113,79.52,2025-09-15T08:14:32,TRANSFER,Khulna,POS,54,Engineer,1,120254.54,2025-07-19T18:37:11,0
SUP-00022637,AC00252,454.7,2025-09-15T09:02:08,DEBIT,Rangpur,MOBILE,56,Business Owner,2,65358.96,2025-08-29T02:41:19,0
SUP-00022638,AC00147,342.12,2025-09-15T09:22:46,DEBIT,Rangpur,MOBILE,46,Government Employee,1,143786.15,2025-09-04T09:23:20,0
SUP-00022639,AC00459,808.7,2025-09-15T10:20:19,TRANSFER,Mymensingh,MOBILE,25,Student,1,96971.12,2025-09-01T00:07:36,0
SUP-00022640,AC00298,243.1,2025-09-15T10:21:43,DEBIT,Rajshahi,POS,18,Student,3,160070.79,2025-08-17T23:33:35,0
SUP-00022641,AC00598,159.97,2025-09-15T10:22:30,DEBIT,Khulna,POS,53,Government Employee,1,21965.27,2025-09-12T22:00:53,0
SUP-00022642,AC00118,84.09,2025-09-15T10:56:03,TRANSFER,Chattogram,MOBILE,65,Business Owner,2,32979.16,2025-09-06T16:55:37,0
SUP-00022643,AC00434,910.72,2025-09-15T11:47:37,DEBIT,Chattogram,ATM,24,Teacher,1,21010.67,2025-09-13T23:21:23,0
SUP-00022644,AC00451,389.23,2025-09-15T14:08:31,CREDIT,Khulna,POS,24,Teacher,2,20693.53,2025-09-07T10:28:27,0
SUP-00022645,AC00246,102.27,2025-09-15T14:30:40,TRANSFER,Rangpur,ONLINE,77,Retired,1,135234.78,2025-07-25T07:22:47,0
SUP-00022646,AC00393,155.1,2025-09-15T14:41:39,CASH_WITHDRAWAL,London,ONLINE,23,Student,5,143658.23,2025-08-15T02:17:14,1
SUP-00022647,AC00538,1155.42,2025-09-15T15:17:03,CREDIT,Chattogram,POS,63,Government Employee,1,114707.74,2025-08-18T17:04:07,0
SUP-00022648,AC00295,139.55,2025-09-15T19:24:29,DEBIT,Mymensingh,MOBILE,60,Retired,1,113655.35,2025-08-18T22:52:14,0
SUP-00022649,AC00145,117.92,2025-09-15T20:03:04,TRANSFER,Rangpur,ATM,31,Teacher,2,116877.07,2025-09-05T00:52:38,0
SUP-00022650,AC00199,86.18,2025-09-15T20:18:09,CREDIT,Rangpur,ATM,35,Engineer,1,89193.89,2025-09-05T09:11:10,0
SUP-00022651,AC00600,998.67,2025-09-15T20:34:42,DEBIT,Sylhet,POS,43,Banker,1,147121.54,2025-09-11T10:43:38,0
SUP-00022652,AC00337,150.62,2025-09-15T21:58:07,CREDIT,Sylhet,BRANCH,20,Student,2,42422.89,2025-08-19T08:01:29,0
SUP-00022653,AC00035,1357.7,2025-09-16T01:12:35,CASH_WITHDRAWAL,Sylhet,ATM,76,Retired,1,100.0,2025-09-02T11:35:22,0
SUP-00022654,AC00440,376.18,2025-09-16T01:55:07,CREDIT,Khulna,ATM,64,Retired,2,142753.62,2025-07-31T18:51:31,0
SUP-00022655,AC00532,388.39,2025-09-16T03:52:42,TRANSFER,Singapore,MOBILE,20,Student,1,57021.06,2025-06-17T02:49:08,1
SUP-00022656,AC00021,111.92,2025-09-16T06:07:41,CREDIT,Chattogram,ONLINE,27,Business Owner,2,106536.93,2025-09-05T19:52:05,0
SUP-00022657,AC00497,141.62,2025-09-16T06:37:41,DEBIT,Sylhet,MOBILE,64,Doctor,1,67544.81,2025-08-25T12:33:29,0
SUP-00022658,AC00570,789.28,2025-09-16T06:44:26,DEBIT,Chattogram,MOBILE,46,Doctor,1,4527.12,2025-08-13T16:15:47,0
SUP-00022659,AC00592,76.11,2025-09-16T06:52:42,CREDIT,Dhaka,MOBILE,43,Business Owner,1,89908.58,2025-07-24T15:54:14,0
SUP-00022660,AC00469,56.45,2025-09-16T09:34:46,DEBIT,Rangpur,ONLINE,34,Government Employee,1,147375.1,2025-08-26T04:00:17,0
SUP-00022661,AC00230,510.53,2025-09-16T11:13:05,CREDIT,Sylhet,MOBILE,45,Engineer,1,62616.58,2025-09-03T14:02:28,0
SUP-00022662,AC00220,208.71,2025-09-16T12:49:02,TRANSFER,Rangpur,BRANCH,65,Government Employee,1,166583.24,2025-09-09T16:03:13,0
SUP-00022663,AC00207,139.82,2025-09-16T12:53:15,DEBIT,Rangpur,BRANCH,66,Business Owner,1,142346.01,2025-09-11T12:11:38,0
SUP-00022664,AC00134,884.6,2025-09-16T13:03:18,CASH_WITHDRAWAL,Rangpur,ATM,45,Business Owner,1,127430.92,2025-08-11T05:41:15,0
SUP-00022665,AC00301,268.58,2025-09-16T13:07:49,DEBIT,Chattogram,BRANCH,60,Retired,1,11536.56,2025-08-30T08:56:51,0
SUP-00022666,AC00446,310.41,2025-09-16T13:21:52,TRANSFER,Barishal,ONLINE,62,Retired,1,55520.39,2025-09-04T02:39:11,0
SUP-00022667,AC00424,84.8,2025-09-16T16:02:10,DEBIT,Mymensingh,ATM,30,Doctor,1,45785.74,2025-08-07T18:55:33,0
SUP-00022668,AC00376,75.26,2025-09-16T20:31:33,DEBIT,Sylhet,ONLINE,54,Doctor,3,148827.03,2025-09-03T17:29:01,0
SUP-00022669,AC00147,370.01,2025-09-16T21:02:38,TRANSFER,Rangpur,MOBILE,46,Government Employee,1,143416.14,2025-09-15T09:22:46,0
SUP-00022670,AC00549,249.48,2025-09-16T21:59:36,CREDIT,Khulna,ATM,21,Student,1,172584.01,2025-08-09T16:46:16,0
SUP-00022671,AC00371,608.75,2025-09-16T22:44:43,TRANSFER,Khulna,ONLINE,50,Teacher,1,97233.87,2025-07-18T12:46:16,0
SUP-00022672,AC00312,473.96,2025-09-16T22:54:46,CREDIT,Barishal,ONLINE,79,Retired,1,128285.48,2025-07-25T03:31:23,0
SUP-00022673,AC00018,90.44,2025-09-16T23:27:06,DEBIT,Rajshahi,MOBILE,48,Business Owner,1,175784.73,2025-09-14T23:39:22,0
SUP-00022674,AC00262,1191.58,2025-09-17T01:04:37,CASH_WITHDRAWAL,Singapore,ATM,46,Teacher,1,81423.1,2025-09-13T20:21:01,0
SUP-00022675,AC00412,272.69,2025-09-17T01:26:46,DEBIT,Dhaka,MOBILE,34,Government Employee,1,154338.35,2025-09-05T06:06:45,0
SUP-00022676,AC00577,68.16,2025-09-17T02:13:05,DEBIT,Dhaka,ATM,31,Government Employee,2,159070.47,2025-07-03T14:45:00,0
SUP-00022677,AC00514,5170.11,2025-09-17T02:42:09,TRANSFER,Barishal,ONLINE,35,Banker,2,34392.93,2025-09-13T04:51:52,1
SUP-00022678,AC00014,44.45,2025-09-17T03:08:59,TRANSFER,Rajshahi,ONLINE,36,Doctor,2,73130.03,2025-09-05T14:47:59,0
SUP-00022679,AC00132,441.37,2025-09-17T04:42:01,CASH_WITHDRAWAL,Sylhet,ATM,43,Government Employee,1,161674.88,2025-07-23T06:52:20,0
SUP-00022680,AC00431,191.94,2025-09-17T06:39:05,TRANSFER,Rangpur,ATM,39,Teacher,3,112283.77,2025-09-09T21:49:56,0
SUP-00022681,AC00195,216.26,2025-09-17T07:00:23,TRANSFER,Chattogram,MOBILE,41,Doctor,1,124321.23,2025-09-15T02:42:44,0
SUP-00022682,AC00097,331.09,2025-09-17T07:48:40,TRANSFER,Dubai,MOBILE,75,Retired,7,55793.57,2025-09-14T03:35:06,1
SUP-00022683,AC00238,60.68,2025-09-17T08:42:03,DEBIT,Khulna,ONLINE,78,Retired,1,159917.21,2025-09-10T11:52:19,0
SUP-00022684,AC00230,979.24,2025-09-17T08:55:04,CASH_WITHDRAWAL,Sylhet,MOBILE,45,Engineer,1,61637.34,2025-09-16T11:13:05,0
SUP-00022685,AC00349,427.59,2025-09-17T09:15:34,DEBIT,Sylhet,BRANCH,34,Teacher,3,60997.65,2025-09-12T19:30:46,0
SUP-00022686,AC00180,42.28,2025-09-17T09:58:57,TRANSFER,Sylhet,POS,60,Retired,3,63551.46,2025-09-04T17:32:57,0
SUP-00022687,AC00220,444.55,2025-09-17T10:19:24,DEBIT,Rangpur,BRANCH,65,Government Employee,2,166138.69,2025-09-16T12:49:02,0
SUP-00022688,AC00153,61.77,2025-09-17T11:47:06,CASH_WITHDRAWAL,Chattogram,ONLINE,24,Student,1,13786.8,2025-07-29T11:20:54,0
SUP-00022689,AC00456,206.25,2025-09-17T12:06:04,TRANSFER,Dhaka,ATM,42,Doctor,1,110674.77,2025-09-08T05:11:08,0
SUP-00022690,AC00186,116.28,2025-09-17T13:07:09,DEBIT,Chattogram,MOBILE,26,Teacher,2,155725.38,2025-09-09T02:15:10,0
SUP-00022691,AC00378,66.24,2025-09-17T13:28:27,TRANSFER,Mymensingh,POS,47,Government Employee,1,32171.24,2025-08-30T21:04:57,0
SUP-00022692,AC00277,129.59,2025-09-17T14:56:40,TRANSFER,Chattogram,BRANCH,48,Government Employee,1,26794.81,2025-08-10T10:51:46,0
SUP-00022693,AC00281,225.66,2025-09-17T15:04:21,TRANSFER,Chattogram,ONLINE,40,Government Employee,1,76426.01,2025-09-14T18:28:05,1
SUP-00022694,AC00478,100.17,2025-09-17T16:44:21,TRANSFER,Dhaka,ATM,32,Banker,1,116478.45,2025-08-17T04:32:39,0
SUP-00022695,AC00196,1221.96,2025-09-17T17:33:17,CREDIT,Sylhet,POS,68,Retired,1,74532.05,2025-08-26T03:55:31,0
SUP-00022696,AC00205,148.33,2025-09-17T18:20:38,DEBIT,Rangpur,ATM,65,Government Employee,1,93220.48,2025-06-27T05:07:47,0
SUP-00022697,AC00118,78.61,2025-09-17T19:00:54,TRANSFER,Chattogram,MOBILE,65,Business Owner,1,32900.55,2025-09-15T10:56:03,0
SUP-00022698,AC00365,198.94,2025-09-17T19:43:20,DEBIT,Sylhet,MOBILE,25,Business Owner,1,136044.32,2025-09-14T03:06:12,0
SUP-00022699,AC00318,261.39,2025-09-17T19:56:22,CASH_WITHDRAWAL,Rajshahi,ATM,49,Doctor,2,12331.85,2025-07-21T18:35:43,0
SUP-00022700,AC00056,192.73,2025-09-18T00:24:17,CREDIT,Rangpur,ATM,27,Banker,7,30014.98,2025-08-31T23:08:03,1
SUP-00022701,AC00459,969.84,2025-09-18T00:51:25,DEBIT,Mymensingh,MOBILE,25,Student,1,96001.28,2025-09-15T10:20:19,0
SUP-00022702,AC00185,155.18,2025-09-18T02:23:49,TRANSFER,Mymensingh,ONLINE,49,Teacher,1,5079.55,2025-08-19T16:19:32,0
SUP-00022703,AC00053,47.12,2025-09-18T03:59:31,DEBIT,Khulna,POS,27,Student,1,11494.5,2025-09-05T11:15:20,0
SUP-00022704,AC00105,142.23,2025-09-18T06:15:32,CASH_WITHDRAWAL,Sylhet,MOBILE,65,Teacher,1,163892.26,2025-09-06T23:22:17,0
SUP-00022705,AC00060,38.77,2025-09-18T06:29:27,TRANSFER,Dhaka,ATM,58,Banker,1,27296.97,2025-07-17T19:04:58,0
SUP-00022706,AC00034,629.38,2025-09-18T07:19:03,DEBIT,Chattogram,ATM,43,Business Owner,1,118880.79,2025-07-08T00:38:43,0
SUP-00022707,AC00371,546.88,2025-09-18T07:52:30,DEBIT,Khulna,ONLINE,50,Teacher,1,96686.99,2025-09-16T22:44:43,0
SUP-00022708,AC00180,51.98,2025-09-18T08:52:15,DEBIT,Sylhet,POS,60,Retired,1,63499.48,2025-09-17T09:58:57,0
SUP-00022709,AC00592,102.2,2025-09-18T10:29:05,TRANSFER,Dhaka,MOBILE,43,Business Owner,1,89806.38,2025-09-16T06:52:42,0
SUP-00022710,AC00074,5930.8,2025-09-18T11:13:03,TRANSFER,Dubai,ATM,60,Doctor,5,18896.41,2025-08-14T12:45:13,1
SUP-00022711,AC00536,423.68,2025-09-18T11:32:21,CREDIT,Chattogram,MOBILE,29,Government Employee,2,24011.12,2025-09-09T12:44:12,0
SUP-00022712,AC00319,163.49,2025-09-18T12:08:28,DEBIT,Rangpur,POS,64,Engineer,1,82451.47,2025-07-26T11:45:31,0
SUP-00022713,AC00572,47.61,2025-09-18T12:13:59,TRANSFER,Rangpur,MOBILE,30,Business Owner,2,150775.91,2025-09-07T11:19:18,0
SUP-00022714,AC00325,120.01,2025-09-18T14:01:40,DEBIT,Sylhet,ATM,26,Government Employee,3,139115.31,2025-08-27T16:47:38,0
SUP-00022715,AC00488,657.71,2025-09-18T14:33:39,TRANSFER,Dhaka,BRANCH,31,Engineer,1,91029.53,2025-09-13T11:09:37,0
SUP-00022716,AC00587,108.15,2025-09-18T15:47:35,TRANSFER,Chattogram,MOBILE,22,Student,1,76726.64,2025-09-08T09:49:49,0
SUP-00022717,AC00076,401.66,2025-09-18T16:11:03,DEBIT,Dhaka,POS,36,Government Employee,1,164288.31,2025-09-12T06:31:07,0
SUP-00022718,AC00318,386.17,2025-09-18T16:19:31,CREDIT,Rajshahi,ATM,49,Doctor,1,12718.02,2025-09-17T19:56:22,0
SUP-00022719,AC00294,58.36,2025-09-18T16:44:46,DEBIT,Chattogram,MOBILE,47,Banker,1,32660.89,2025-08-17T00:16:03,0
SUP-00022720,AC00219,3707.89,2025-09-18T17:08:30,TRANSFER,Dhaka,POS,27,Engineer,1,113300.19,2025-09-14T23:26:37,1
SUP-00022721,AC00242,102.09,2025-09-18T18:15:34,TRANSFER,Barishal,ATM,38,Teacher,1,170336.51,2025-08-15T14:15:02,0
SUP-00022722,AC00048,277.16,2025-09-18T18:50:38,DEBIT,Dhaka,POS,62,Doctor,1,15512.74,2025-09-09T06:31:01,0
SUP-00022723,AC00501,255.78,2025-09-18T19:27:11,TRANSFER,Chattogram,ATM,40,Banker,3,139954.56,2025-05-16T13:15:03,0
SUP-00022724,AC00060,72.12,2025-09-18T19:37:06,TRANSFER,Dhaka,ATM,58,Banker,1,27224.85,2025-09-18T06:29:27,0
SUP-00022725,AC00448,475.21,2025-09-18T21:37:44,TRANSFER,Khulna,POS,70,Retired,1,40333.9,2025-09-13T22:02:40,0
SUP-00022726,AC00172,652.27,2025-09-18T22:25:02,TRANSFER,Rajshahi,POS,29,Government Employee,1,118860.43,2025-08-23T22:02:30,0
SUP-00022727,AC00005,598.62,2025-09-18T22:54:58,TRANSFER,Sylhet,BRANCH,74,Retired,2,147966.46,2025-08-31T13:08:36,0
SUP-00022728,AC00137,170.77,2025-09-19T01:01:28,TRANSFER,Rangpur,POS,39,Doctor,3,39623.34,2025-09-11T02:19:13,0
SUP-00022729,AC00227,112.04,2025-09-19T02:40:16,DEBIT,Khulna,ONLINE,43,Government Employee,1,44506.6,2025-08-20T11:23:14,0
SUP-00022730,AC00070,266.8,2025-09-19T04:01:34,TRANSFER,Barishal,BRANCH,27,Student,1,132270.13,2025-07-13T03:53:06,1
SUP-00022731,AC00234,386.84,2025-09-19T04:16:29,DEBIT,Mymensingh,ONLINE,27,Student,2,10585.15,2025-06-09T02:47:17,0
SUP-00022732,AC00223,333.05,2025-09-19T04:35:40,DEBIT,Dhaka,BRANCH,59,Business Owner,1,8034.14,2025-09-15T05:37:15,0
SUP-00022733,AC00210,585.62,2025-09-19T06:24:00,CREDIT,Rajshahi,ONLINE,32,Business Owner,1,155958.49,2025-09-07T03:06:06,1
SUP-00022734,AC00500,1108.68,2025-09-19T06:43:32,DEBIT,Chattogram,ONLINE,47,Doctor,2,59576.53,2025-08-22T07:34:59,0
SUP-00022735,AC00220,255.24,2025-09-19T07:40:58,DEBIT,Rangpur,BRANCH,65,Government Employee,2,165883.45,2025-09-17T10:19:24,0
SUP-00022736,AC00099,1023.1,2025-09-19T08:27:35,DEBIT,Chattogram,ONLINE,29,Doctor,1,154148.48,2025-09-01T18:30:49,0
SUP-00022737,AC00166,765.01,2025-09-19T10:46:12,CREDIT,Dhaka,MOBILE,36,Government Employee,1,150051.37,2025-06-15T02:51:21,0
SUP-00022738,AC00142,554.72,2025-09-19T12:31:54,DEBIT,Sylhet,MOBILE,26,Student,1,48802.53,2025-06-24T12:13:17,0
SUP-00022739,AC00509,2796.13,2025-09-19T14:30:15,DEBIT,Dhaka,ATM,30,Engineer,1,21357.64,2025-09-02T14:03:26,0
SUP-00022740,AC00040,147.58,2025-09-19T15:43:58,TRANSFER,Rajshahi,ATM,23,Student,2,108793.07,2025-08-11T23:39:07,0
SUP-00022741,AC00395,71.28,2025-09-19T17:13:18,CREDIT,Khulna,BRANCH,56,Doctor,2,16264.03,2025-05-28T07:11:53,0
SUP-00022742,AC00039,111.69,2025-09-19T17:48:39,DEBIT,Khulna,POS,39,Teacher,1,163623.39,2025-08-30T16:06:43,0
SUP-00022743,AC00288,126.68,2025-09-19T18:07:12,CREDIT,Barishal,MOBILE,37,Business Owner,1,82338.16,2025-09-12T15:55:05,0
SUP-00022744,AC00524,68.88,2025-09-19T20:18:47,TRANSFER,Dhaka,BRANCH,36,Business Owner,1,43066.41,2025-09-14T23:29:09,0
SUP-00022745,AC00523,451.55,2025-09-19T21:06:51,CASH_WITHDRAWAL,Dhaka,POS,26,Banker,1,30127.4,2025-08-03T22:54:21,0
SUP-00022746,AC00398,107.15,2025-09-19T21:12:34,CREDIT,Chattogram,MOBILE,51,Teacher,1,95360.47,2025-08-29T07:37:22,0
SUP-00022747,AC00430,123.07,2025-09-19T22:51:15,TRANSFER,Sylhet,POS,54,Government Employee,1,162592.24,2025-09-08T08:27:52,0
SUP-00022748,AC00053,272.7,2025-09-19T23:53:01,DEBIT,Khulna,POS,27,Student,2,11221.8,2025-09-18T03:59:31,0
SUP-00022749,AC00416,633.59,2025-09-19T23:59:38,DEBIT,Mymensingh,POS,27,Doctor,2,20606.96,2025-06-05T16:14:52,0
SUP-00022750,AC00220,322.18,2025-09-20T00:41:13,DEBIT,Rangpur,BRANCH,65,Government Employee,1,165561.27,2025-09-19T07:40:58,0
SUP-00022751,AC00022,719.31,2025-09-20T01:05:00,DEBIT,Sylhet,BRANCH,59,Business Owner,1,13601.19,2025-08-20T05:33:53,0
SUP-00022752,AC00262,302.13,2025-09-20T01:31:32,DEBIT,Rajshahi,POS,46,Teacher,2,81120.97,2025-09-17T01:04:37,0
SUP-00022753,AC00122,72.42,2025-09-20T04:33:08,TRANSFER,Mymensingh,POS,25,Teacher,2,78790.92,2025-08-23T15:56:37,0
SUP-00022754,AC00320,144.36,2025-09-20T06:02:45,TRANSFER,Rajshahi,ATM,55,Banker,2,58036.3,2025-08-20T07:14:53,0
SUP-00022755,AC00335,956.12,2025-09-20T06:04:55,CREDIT,Mymensingh,ATM,19,Student,1,23094.73,2025-08-04T19:18:47,0
SUP-00022756,AC00427,694.54,2025-09-20T07:43:42,CREDIT,Mymensingh,ONLINE,61,Banker,2,19423.87,2025-09-03T04:55:09,0
SUP-00022757,AC00539,191.93,2025-09-20T09:17:17,TRANSFER,Barishal,POS,75,Retired,1,41442.63,2025-07-20T03:31:19,0
SUP-00022758,AC00278,359.14,2025-09-20T10:07:25,CREDIT,Rajshahi,ATM,70,Retired,1,71301.63,2025-09-04T20:21:19,1
SUP-00022759,AC00427,904.83,2025-09-20T12:57:45,CREDIT,Mymensingh,ONLINE,61,Banker,2,20328.7,2025-09-20T07:43:42,0
SUP-00022760,AC00179,596.66,2025-09-20T13:30:21,DEBIT,Sylhet,MOBILE,61,Teacher,1,84442.7,2025-08-19T18:44:16,0
SUP-00022761,AC00304,451.72,2025-09-20T14:17:29,TRANSFER,Mymensingh,BRANCH,66,Teacher,1,33106.1,2025-08-26T07:20:35,0
SUP-00022762,AC00008,86.74,2025-09-20T15:42:33,TRANSFER,Chattogram,POS,50,Doctor,2,64160.29,2025-07-15T02:43:44,0
SUP-00022763,AC00520,48.24,2025-09-20T16:10:07,CREDIT,Mymensingh,POS,22,Student,1,41815.14,2025-09-07T01:27:35,0
SUP-00022764,AC00475,466.72,2025-09-20T16:46:24,TRANSFER,Mymensingh,MOBILE,67,Retired,1,89669.3,2025-07-12T04:20:41,0
SUP-00022765,AC00290,78.26,2025-09-20T17:13:15,TRANSFER,Rajshahi,MOBILE,63,Engineer,1,171081.03,2025-09-11T08:04:05,0
SUP-00022766,AC00512,85.93,2025-09-20T17:15:55,CASH_WITHDRAWAL,Mymensingh,BRANCH,27,Student,1,13617.93,2025-05-07T14:32:53,0
SUP-00022767,AC00021,146.11,2025-09-20T17:49:05,DEBIT,Chattogram,ONLINE,27,Business Owner,1,106390.82,2025-09-16T06:07:41,0
SUP-00022768,AC00005,423.14,2025-09-20T18:21:19,DEBIT,Sylhet,BRANCH,74,Retired,1,147543.32,2025-09-18T22:54:58,0
SUP-00022769,AC00035,510.79,2025-09-20T18:33:00,TRANSFER,Sylhet,ATM,76,Retired,1,100.0,2025-09-16T01:12:35,0
SUP-00022770,AC00296,147.61,2025-09-20T21:34:01,CREDIT,Dhaka,ONLINE,23,Student,1,26680.87,2025-09-04T19:31:49,0
SUP-00022771,AC00543,805.76,2025-09-20T22:07:55,CASH_WITHDRAWAL,Sylhet,ONLINE,29,Government Employee,1,55609.26,2025-08-18T05:55:43,1
SUP-00022772,AC00540,318.28,2025-09-20T22:36:07,DEBIT,Khulna,ATM,61,Teacher,1,112145.58,2025-09-02T16:21:42,0
SUP-00022773,AC00011,643.71,2025-09-20T23:13:41,DEBIT,Dhaka,POS,34,Banker,1,126239.65,2025-08-22T23:01:58,0
SUP-00022774,AC00585,117.78,2025-09-20T23:42:08,CASH_WITHDRAWAL,Sylhet,ATM,29,Banker,1,19948.74,2025-08-19T05:28:47,0
SUP-00022775,AC00327,348.23,2025-09-21T00:44:38,CREDIT,Sylhet,MOBILE,62,Banker,1,20690.7,2025-07-10T13:53:40,0
SUP-00022776,AC00008,69.64,2025-09-21T02:39:41,TRANSFER,Chattogram,POS,50,Doctor,2,64090.65,2025-09-20T15:42:33,0
SUP-00022777,AC00434,509.78,2025-09-21T02:42:45,CASH_WITHDRAWAL,Chattogram,ATM,24,Teacher,1,20500.89,2025-09-15T11:47:37,0
SUP-00022778,AC00452,364.87,2025-09-21T03:01:38,TRANSFER,Rangpur,ATM,35,Doctor,1,82714.79,2025-08-18T15:27:41,0
SUP-00022779,AC00505,408.73,2025-09-21T05:55:44,TRANSFER,Rangpur,ATM,33,Doctor,2,92345.53,2025-09-04T18:02:45,0
SUP-00022780,AC00351,1447.36,2025-09-21T09:22:04,TRANSFER,Mymensingh,POS,55,Teacher,1,143650.86,2025-09-13T19:45:18,0
SUP-00022781,AC00185,43.68,2025-09-21T09:28:27,CREDIT,Mymensingh,ONLINE,49,Teacher,1,5123.23,2025-09-18T02:23:49,0
SUP-00022782,AC00414,98.62,2025-09-21T09:29:44,TRANSFER,Khulna,BRANCH,72,Retired,1,138818.75,2025-08-30T01:14:08,0
SUP-00022783,AC00425,783.96,2025-09-21T10:54:32,DEBIT,Barishal,BRANCH,43,Doctor,1,112297.41,2025-08-20T07:25:03,0
SUP-00022784,AC00512,64.44,2025-09-21T14:28:53,DEBIT,Mymensingh,BRANCH,27,Student,1,13553.49,2025-09-20T17:15:55,0
SUP-00022785,AC00456,494.33,2025-09-21T14:53:20,DEBIT,Barishal,MOBILE,42,Doctor,1,110180.44,2025-09-17T12:06:04,0
SUP-00022786,AC00318,525.68,2025-09-21T15:34:19,CASH_WITHDRAWAL,Rajshahi,ATM,49,Doctor,1,12192.34,2025-09-18T16:19:31,0
SUP-00022787,AC00506,749.35,2025-09-21T15:57:15,CREDIT,Khulna,POS,62,Teacher,1,81435.14,2025-09-12T10:31:48,0
SUP-00022788,AC00575,962.27,2025-09-21T16:15:04,TRANSFER,Rajshahi,POS,38,Business Owner,1,37775.61,2025-09-15T02:59:17,0
SUP-00022789,AC00028,704.1,2025-09-21T16:58:02,TRANSFER,Sylhet,MOBILE,33,Government Employee,1,133018.8,2025-09-05T10:07:27,1
SUP-00022790,AC00020,450.82,2025-09-21T17:59:24,TRANSFER,Rajshahi,ATM,43,Teacher,1,66805.91,2025-08-28T01:03:54,0
SUP-00022791,AC00339,643.93,2025-09-21T18:30:12,DEBIT,Sylhet,BRANCH,79,Retired,1,153244.01,2025-09-09T13:21:31,0
SUP-00022792,AC00271,138.38,2025-09-21T19:20:00,CASH_WITHDRAWAL,Khulna,POS,61,Banker,2,16112.68,2025-08-19T20:18:22,0
SUP-00022793,AC00490,208.03,2025-09-21T23:19:54,CASH_WITHDRAWAL,Khulna,ONLINE,30,Engineer,2,153538.4,2025-07-06T21:09:49,0
SUP-00022794,AC00111,1724.57,2025-09-22T00:08:23,TRANSFER,Mymensingh,ONLINE,51,Doctor,7,100153.17,2025-09-15T05:30:34,0
SUP-00022795,AC00321,265.64,2025-09-22T00:41:19,DEBIT,Dhaka,MOBILE,48,Doctor,3,133579.61,2025-09-10T02:41:06,0
SUP-00022796,AC00424,91.55,2025-09-22T01:09:07,CREDIT,Mymensingh,ATM,30,Doctor,1,45877.29,2025-09-16T16:02:10,1
SUP-00022797,AC00357,349.42,2025-09-22T02:04:04,DEBIT,Barishal,ATM,51,Business Owner,1,68166.19,2025-09-06T20:43:49,0
SUP-00022798,AC00105,180.73,2025-09-22T02:31:19,TRANSFER,Sylhet,MOBILE,65,Teacher,1,163711.53,2025-09-18T06:15:32,0
SUP-00022799,AC00536,403.4,2025-09-22T02:59:58,DEBIT,Chattogram,MOBILE,29,Government Employee,3,23607.72,2025-09-18T11:32:21,0
SUP-00022800,AC00271,130.06,2025-09-22T03:54:17,TRANSFER,Khulna,POS,61,Banker,1,15982.62,2025-09-21T19:20:00,0
SUP-00022801,AC00595,134.74,2025-09-22T04:00:29,TRANSFER,Chattogram,ATM,25,Government Employee,1,171181.94,2025-09-15T02:10:37,1
SUP-00022802,AC00035,507.61,2025-09-22T04:39:37,TRANSFER,Sylhet,ATM,76,Retired,1,100.0,2025-09-20T18:33:00,0
SUP-00022803,AC00260,155.06,2025-09-22T05:21:45,DEBIT,Chattogram,BRANCH,57,Doctor,1,163217.3,2025-08-26T14:16:15,0
SUP-00022804,AC00138,1027.67,2025-09-22T05:27:24,TRANSFER,Rangpur,ATM,59,Government Employee,1,97434.05,2025-08-25T09:50:26,0
SUP-00022805,AC00166,1623.37,2025-09-22T06:02:08,TRANSFER,Dhaka,MOBILE,36,Government Employee,1,148428.0,2025-09-19T10:46:12,0
